user_id,frequency,monetary,avg_fare,recency,tenure,avg_surge,max_surge,tip_total,avg_duration,distinct_drivers,weekend_ratio,night_ratio,card_ratio,tip_rate,trips_per_week,sessions_count,avg_time_on_app,avg_pages,conversion_rate,age,avg_rating_given,loyalty_status,city,was_referred,churn_prob,loyalty_rank,churn,churn_propensity_true
R00100,21,339.76,16.17904761904762,9,273,1.15,1.6,5.36,25.047619047619047,21,0.14285714285714285,0.19047619047619047,0.5714285714285714,0.02,0.54,6.0,42.166666666666664,2.3333333333333335,0.0,38.0,4.5,Bronze,Nairobi,1,0.3372296529871696,0,0,0.023395420589586855
R00101,27,378.01,14.00037037037037,18,334,1.11,1.7,8.36,28.074074074074073,27,0.25925925925925924,0.25925925925925924,0.5555555555555556,0.02,0.57,2.0,26.0,2.5,0.0,44.0,3.7,Silver,Nairobi,0,0.3652124149627916,1,0,0.3015067462342325
R00102,11,139.86,12.714545454545457,14,329,1.08,1.6,5.4,26.09090909090909,11,0.36363636363636365,0.36363636363636365,0.5454545454545454,0.04,0.23,4.0,227.5,3.5,0.25,38.0,4.4,Silver,Cairo,0,0.4117123037822104,1,0,0.44855690805187515
R00103,21,306.14,14.578095238095237,13,326,1.04,1.4,7.2700000000000005,32.42857142857143,21,0.2857142857142857,0.19047619047619047,0.5238095238095238,0.02,0.45,6.0,70.33333333333333,2.5,0.0,23.0,4.5,Silver,Lagos,0,0.4096502920105954,1,0,0.15863875087839022
R00104,15,251.95,16.796666666666667,2,300,1.16,1.8,5.57,31.133333333333333,15,0.3333333333333333,0.4,0.4666666666666667,0.02,0.35,6.0,44.333333333333336,3.1666666666666665,0.16666666666666666,27.0,4.2,Silver,Nairobi,0,0.3960801956549065,1,0,0.06991349458977322
R00105,21,311.78000000000003,14.846666666666668,16,332,1.08,1.9,16.21,29.666666666666668,21,0.38095238095238093,0.047619047619047616,0.8095238095238095,0.05,0.44,4.0,21.5,3.75,0.5,45.0,4.6,Gold,Cairo,1,0.2380588133109226,2,0,0.02029213114784839
R00106,20,323.82,16.191,2,322,1.27,1.9,6.950000000000001,26.0,20,0.3,0.2,0.65,0.02,0.43,5.0,26.6,3.4,0.0,39.0,5.0,Bronze,Cairo,0,0.4046490586656882,0,0,0.027673099850111738
R00107,11,208.99,18.99909090909091,6,325,1.17,1.7,1.4900000000000002,34.90909090909091,11,0.2727272727272727,0.0,0.5454545454545454,0.01,0.24,4.0,60.0,2.75,0.0,30.0,4.5,Bronze,Lagos,0,0.1682732339882772,0,0,0.40185775932666934
R00108,16,232.28,14.5175,7,307,1.14,1.8,8.84,35.375,16,0.3125,0.0,0.25,0.04,0.36,13.0,89.0,2.8461538461538463,0.15384615384615385,24.0,4.5,Bronze,Lagos,1,0.3438516292219788,0,1,0.5266069135062823
R00109,19,278.22,14.643157894736843,0,333,1.17,1.8,12.57,32.73684210526316,19,0.21052631578947367,0.10526315789473684,0.3157894736842105,0.05,0.4,2.0,69.5,1.5,0.5,46.0,3.9,Gold,Lagos,0,0.3163560397763678,2,0,0.006255575399754891
R00110,12,219.6,18.3,13,291,1.22,2.2,4.23,37.0,12,0.25,0.25,0.5,0.02,0.29,3.0,17.333333333333332,3.6666666666666665,0.0,32.0,3.9,Bronze,Lagos,1,0.1645787897056871,0,1,0.8187184471303299
R00111,19,289.55,15.239473684210527,13,314,1.15,1.9,5.05,32.63157894736842,18,0.2631578947368421,0.2631578947368421,0.42105263157894735,0.02,0.42,7.0,42.42857142857143,2.7142857142857144,0.14285714285714285,30.0,4.8,Silver,Cairo,1,0.3165635672729368,1,0,0.13343800160965452
R00112,16,267.76,16.735,34,305,1.22,1.8,6.36,34.625,16,0.4375,0.0625,0.625,0.02,0.37,2.0,27.5,3.0,0.0,38.0,4.2,Silver,Lagos,0,0.2016084956877335,1,0,0.33056781445680844
R00113,20,341.94,17.097,23,321,1.18,1.8,8.23,29.0,20,0.45,0.15,0.5,0.02,0.44,4.0,37.5,2.25,0.0,29.0,4.9,Bronze,Lagos,0,0.266664107768644,0,0,0.01397914463341364
R00114,23,395.82,17.209565217391305,1,328,1.29,2.8,12.22,27.956521739130434,23,0.17391304347826086,0.34782608695652173,0.6086956521739131,0.03,0.49,4.0,125.0,2.75,0.25,42.0,4.7,Bronze,Cairo,1,0.1355829520783844,0,0,0.03997348624177959
R00115,15,211.56,14.104000000000001,14,329,1.05,1.2,6.1,31.866666666666667,15,0.13333333333333333,0.06666666666666667,0.5333333333333333,0.03,0.32,4.0,8.5,2.0,0.25,40.0,4.4,Bronze,Lagos,0,0.0668744381766838,0,0,0.1067347429058538
R00116,19,316.36,16.650526315789474,16,326,1.14,1.5,3.17,36.1578947368421,18,0.42105263157894735,0.2631578947368421,0.47368421052631576,0.01,0.41,6.0,27.166666666666668,3.1666666666666665,0.16666666666666666,22.0,5.0,Silver,Cairo,1,0.0558959848645796,1,0,0.07793981902388541
R00117,18,238.68,13.26,5,327,1.11,1.6,9.32,27.5,18,0.5,0.1111111111111111,0.5,0.04,0.39,3.0,98.33333333333333,4.0,0.6666666666666666,36.0,4.4,Bronze,Lagos,1,0.1785697568490837,0,0,0.11851453468216705
R00118,16,265.4,16.5875,6,329,1.18,1.8,4.74,34.6875,15,0.4375,0.25,0.5,0.02,0.34,3.0,4.0,4.0,0.3333333333333333,37.0,4.5,Silver,Cairo,0,0.3814691618584306,1,1,0.8097298219917256
R00119,14,217.07,15.504999999999999,7,321,1.08,1.3,2.69,29.5,14,0.35714285714285715,0.07142857142857142,0.42857142857142855,0.01,0.31,4.0,98.0,1.5,0.0,47.0,5.0,Bronze,Lagos,1,0.0236895768400995,0,0,0.09738759872506014
R00120,12,182.79,15.2325,14,330,1.15,1.5,2.55,37.666666666666664,12,0.25,0.4166666666666667,0.4166666666666667,0.01,0.25,6.0,385.8333333333333,2.8333333333333335,0.6666666666666666,35.0,4.6,Platinum,Cairo,0,0.125438372083694,3,0,0.08609818140123991
R00121,8,115.29,14.41125,49,258,1.14,1.5,6.46,27.5,8,0.375,0.25,0.875,0.06,0.22,3.0,243.33333333333334,2.6666666666666665,0.3333333333333333,35.0,4.3,Bronze,Cairo,1,0.2437665975883981,0,1,0.9493685369606281
R00122,18,276.9,15.383333333333333,28,326,1.12,1.8,2.63,32.5,18,0.3888888888888889,0.2777777777777778,0.5555555555555556,0.01,0.39,3.0,109.0,3.0,0.0,53.0,4.6,Bronze,Nairobi,1,0.4429460738615572,0,0,0.4810955951437784
R00123,21,286.53,13.644285714285713,8,319,1.07,1.5,21.560000000000002,36.61904761904762,21,0.3333333333333333,0.2857142857142857,0.5238095238095238,0.08,0.46,7.0,100.14285714285714,3.2857142857142856,0.2857142857142857,41.0,5.0,Gold,Nairobi,0,0.1033180685391182,2,0,0.05290634550239438
R00124,16,248.37,15.523125,7,309,1.11,2.1,12.18,24.6875,16,0.0625,0.1875,0.5625,0.05,0.36,5.0,64.8,2.4,0.0,26.0,4.5,Bronze,Cairo,1,0.4470021829816684,0,0,0.46507637552872994
R00125,19,308.06,16.213684210526317,23,328,1.2,2.0,5.57,24.473684210526315,19,0.15789473684210525,0.2631578947368421,0.47368421052631576,0.02,0.41,5.0,54.2,3.8,0.0,38.0,4.1,Bronze,Lagos,0,0.1853866242170007,0,0,0.48432246697453285
R00126,24,370.34,15.430833333333332,10,330,1.22,2.1,6.95,31.333333333333332,24,0.20833333333333334,0.16666666666666666,0.5,0.02,0.51,7.0,16.285714285714285,2.2857142857142856,0.0,41.0,4.3,Bronze,Cairo,0,0.261367127443653,0,0,0.4576921520078179
R00127,14,208.77,14.912142857142857,3,328,1.14,1.9,13.74,29.928571428571427,14,0.21428571428571427,0.07142857142857142,0.6428571428571429,0.07,0.3,2.0,40.0,4.0,0.0,49.0,5.0,Bronze,Cairo,0,0.1472361632639129,0,0,0.01918973622946404
R00128,17,270.21,15.89470588235294,33,320,1.07,1.6,6.25,35.529411764705884,17,0.23529411764705882,0.11764705882352941,0.5882352941176471,0.02,0.37,2.0,22.5,3.0,0.0,47.0,3.5,Bronze,Cairo,0,0.2914872765481502,0,1,0.3620944647871262
R00129,14,234.86,16.775714285714287,11,296,1.15,2.2,3.4699999999999998,29.5,14,0.14285714285714285,0.5,0.2857142857142857,0.01,0.33,5.0,207.6,2.0,0.0,48.0,4.2,Bronze,Cairo,0,0.168685318993874,0,0,0.13530834792875424
R00130,17,241.23999999999998,14.190588235294117,16,336,1.06,1.3,7.45,38.588235294117645,17,0.17647058823529413,0.29411764705882354,0.47058823529411764,0.03,0.35,3.0,127.0,1.6666666666666667,0.0,29.0,4.1,Bronze,Nairobi,0,0.323264925181667,0,1,0.19749750063450075
R00131,25,376.96,15.078399999999998,6,312,1.16,1.8,6.7,38.6,24,0.32,0.16,0.64,0.02,0.56,9.0,45.888888888888886,2.4444444444444446,0.3333333333333333,34.0,5.0,Bronze,Lagos,0,0.3414775492338986,0,0,0.0017247751305685846
R00132,15,214.94,14.329333333333333,1,321,1.11,1.4,2.3,26.4,15,0.3333333333333333,0.3333333333333333,0.4,0.01,0.33,5.0,52.4,3.2,0.2,41.0,4.9,Silver,Nairobi,0,0.4516347498364111,1,0,0.3712762162690226
R00133,22,322.02,14.637272727272727,39,327,1.19,1.9,14.58,36.09090909090909,22,0.18181818181818182,0.3181818181818182,0.7272727272727273,0.05,0.47,7.0,89.28571428571429,2.857142857142857,0.2857142857142857,45.0,5.0,Gold,Cairo,0,0.2008957972464956,2,0,0.054218394651946646
R00134,16,238.48,14.905,16,317,1.04,1.3,5.42,32.6875,16,0.125,0.1875,0.625,0.02,0.35,2.0,142.5,1.0,0.0,43.0,3.9,Bronze,Lagos,0,0.5766586389254302,0,0,0.08100765648385894
R00135,12,176.37,14.6975,74,304,1.17,1.7,1.69,24.25,12,0.16666666666666666,0.25,0.4166666666666667,0.01,0.28,0.0,0.0,0.0,0.0,23.0,3.6,Bronze,Cairo,0,0.1028799624063755,0,0,0.9321438164407865
R00136,16,248.08,15.505,16,320,1.29,2.0,25.62,32.25,16,0.3125,0.0625,0.6875,0.1,0.35,4.0,308.75,4.25,0.25,42.0,4.8,Gold,Lagos,0,0.0501499171127049,2,0,0.15970114536945934
R00137,17,251.19,14.775882352941176,5,316,1.07,1.6,5.33,38.8235294117647,16,0.23529411764705882,0.17647058823529413,0.29411764705882354,0.02,0.38,7.0,96.0,3.4285714285714284,0.0,60.0,4.6,Bronze,Lagos,1,0.1841979731600424,0,1,0.28717955331793465
R00138,19,303.34,15.965263157894736,3,313,1.14,1.8,12.05,28.94736842105263,19,0.3684210526315789,0.3684210526315789,0.42105263157894735,0.04,0.42,3.0,179.33333333333334,3.6666666666666665,0.0,35.0,4.7,Silver,Cairo,0,0.1646723595792388,1,1,0.46251764581603255
R00139,23,343.67,14.94217391304348,7,333,1.06,1.7,7.74,34.91304347826087,23,0.5652173913043478,0.34782608695652173,0.4782608695652174,0.02,0.48,8.0,44.875,3.0,0.125,28.0,4.9,Bronze,Cairo,1,0.2049165132273619,0,1,0.6614332112129657
R00140,18,297.48,16.526666666666667,13,323,1.13,1.9,7.43,37.27777777777778,18,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.02,0.39,8.0,59.5,3.375,0.125,29.0,4.1,Silver,Lagos,0,0.4536451755346545,1,0,0.37205212983593977
R00141,24,337.09000000000003,14.045416666666668,18,288,1.12,1.6,14.41,33.75,24,0.08333333333333333,0.125,0.2916666666666667,0.04,0.58,5.0,64.8,2.0,0.4,38.0,5.0,Gold,Cairo,1,0.2323348468585359,2,0,0.0015725973828941307
R00142,18,293.15,16.28611111111111,7,287,1.11,2.2,9.95,33.388888888888886,18,0.2222222222222222,0.4444444444444444,0.3888888888888889,0.03,0.44,5.0,50.2,2.4,0.2,37.0,4.5,Bronze,Nairobi,0,0.3895161506185756,0,0,0.0031972989078754756
R00143,16,292.7,18.29375,3,331,1.14,1.9,5.79,27.25,16,0.25,0.1875,0.5,0.02,0.34,2.0,164.5,4.0,0.0,28.0,4.2,Bronze,Nairobi,0,0.3991628880664878,0,1,0.3570838180462389
R00144,23,372.13,16.179565217391303,20,330,1.17,1.9,13.36,31.565217391304348,23,0.30434782608695654,0.30434782608695654,0.5217391304347826,0.04,0.49,9.0,160.11111111111111,3.5555555555555554,0.6666666666666666,27.0,5.0,Gold,Nairobi,1,0.293909669538353,2,0,0.006046972449360977
R00145,16,309.32,19.3325,22,303,1.26,2.2,5.34,39.1875,16,0.1875,0.25,0.5,0.02,0.37,4.0,23.0,2.75,0.0,35.0,4.3,Bronze,Cairo,0,0.573402630794354,0,1,0.4745366050915184
R00146,12,199.58,16.631666666666668,5,331,1.22,1.9,15.940000000000001,32.5,12,0.3333333333333333,0.16666666666666666,0.5,0.08,0.25,1.0,55.0,1.0,0.0,27.0,5.0,Bronze,Cairo,0,0.3659639420148633,0,0,0.16628652205131886
R00147,21,377.53999999999996,17.978095238095236,26,310,1.16,1.8,12.14,38.095238095238095,21,0.23809523809523808,0.23809523809523808,0.2857142857142857,0.03,0.47,7.0,73.0,2.5714285714285716,0.14285714285714285,42.0,4.7,Silver,Cairo,0,0.6499777303070238,1,0,0.10010758212218283
R00148,12,181.52,15.126666666666667,37,324,1.15,1.6,5.03,34.583333333333336,12,0.16666666666666666,0.08333333333333333,0.5,0.03,0.26,4.0,78.5,2.25,0.25,33.0,5.0,Silver,Cairo,0,0.3259941812443281,1,1,0.9212809778357075
R00149,22,334.41,15.200454545454546,27,326,1.08,1.4,3.84,30.681818181818183,22,0.13636363636363635,0.4090909090909091,0.3181818181818182,0.01,0.47,3.0,245.0,2.3333333333333335,0.3333333333333333,18.0,5.0,Bronze,Cairo,1,0.3468258327886682,0,0,0.10214796452517996
R00150,13,164.34,12.641538461538461,27,289,1.0,1.0,6.35,33.15384615384615,13,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.04,0.31,9.0,76.11111111111111,1.7777777777777777,0.1111111111111111,35.0,3.9,Silver,Lagos,1,0.4440163741168448,1,0,0.4919603024381465
R00151,19,323.82,17.04315789473684,3,332,1.13,2.0,10.77,34.36842105263158,19,0.15789473684210525,0.0,0.47368421052631576,0.03,0.4,9.0,158.55555555555554,2.111111111111111,0.4444444444444444,26.0,5.0,Silver,Nairobi,0,0.4170009830556392,1,0,0.008570823768630107
R00152,31,521.06,16.80838709677419,1,334,1.13,1.8,15.29,35.096774193548384,31,0.3225806451612903,0.0967741935483871,0.41935483870967744,0.03,0.65,7.0,137.71428571428572,2.5714285714285716,0.0,36.0,4.5,Silver,Lagos,1,0.3806954630862459,1,0,0.0001316330969945914
R00153,17,233.09,13.711176470588235,31,330,1.06,1.3,11.71,36.76470588235294,17,0.35294117647058826,0.47058823529411764,0.6470588235294118,0.05,0.36,7.0,38.142857142857146,2.5714285714285716,0.14285714285714285,30.0,5.0,Bronze,Cairo,0,0.0399221725662134,0,0,0.07134655098993767
R00154,20,304.4,15.219999999999999,29,325,1.1,1.6,16.21,26.25,20,0.3,0.2,0.55,0.05,0.43,6.0,114.66666666666667,3.0,0.0,40.0,4.8,Silver,Lagos,0,0.3526616121825557,1,0,0.08614788127032866
R00155,16,250.66,15.66625,8,307,1.19,2.3,21.2,29.875,16,0.3125,0.1875,0.3125,0.08,0.36,6.0,70.5,2.5,0.3333333333333333,49.0,4.5,Platinum,Lagos,1,0.2805100067394798,3,1,0.5410643175613387
R00156,13,216.95000000000002,16.68846153846154,10,334,1.22,1.8,5.96,31.153846153846153,13,0.46153846153846156,0.07692307692307693,0.6923076923076923,0.03,0.27,2.0,38.0,4.0,0.0,44.0,4.9,Bronze,Lagos,0,0.0965002750624752,0,0,0.4399011358399609
R00157,24,321.42,13.3925,3,327,1.14,2.0,10.33,35.666666666666664,23,0.25,0.20833333333333334,0.5416666666666666,0.03,0.51,6.0,324.5,2.3333333333333335,0.0,39.0,4.6,Silver,Lagos,0,0.5807553315229994,1,0,0.16044609998532616
R00158,22,349.59,15.890454545454544,9,318,1.08,1.7,5.8100000000000005,34.40909090909091,22,0.18181818181818182,0.2727272727272727,0.4090909090909091,0.02,0.48,5.0,53.4,4.2,0.2,41.0,4.2,Bronze,Cairo,1,0.2541779890917377,0,0,0.022403143637181894
R00159,16,250.14,15.63375,21,305,1.29,2.2,4.510000000000001,33.375,16,0.25,0.1875,0.75,0.02,0.37,8.0,55.875,3.375,0.0,23.0,4.5,Bronze,Cairo,1,0.5593796764523086,0,0,0.26650988316441543
R00160,15,247.92,16.528,71,301,1.17,1.5,3.38,23.266666666666666,15,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.01,0.35,4.0,29.25,3.25,0.25,18.0,4.2,Bronze,Cairo,0,0.324035160361162,0,1,0.7756261107655763
R00161,16,246.45999999999998,15.403749999999999,3,324,1.05,1.6,6.01,32.5625,16,0.375,0.125,0.5,0.02,0.35,7.0,367.0,3.4285714285714284,0.0,34.0,4.7,Bronze,Lagos,1,0.5616556362211852,0,0,0.06049495048176191
R00162,18,275.19,15.288333333333334,35,315,1.13,1.6,19.45,32.27777777777778,18,0.2222222222222222,0.2222222222222222,0.5,0.07,0.4,4.0,18.75,3.75,0.25,31.0,4.9,Gold,Nairobi,0,0.2931515611789649,2,1,0.780139135510823
R00163,15,234.10999999999999,15.607333333333333,5,315,1.09,1.5,1.01,27.2,15,0.3333333333333333,0.3333333333333333,0.4,0.0,0.33,3.0,12.0,2.3333333333333335,0.0,36.0,4.6,Bronze,Lagos,0,0.4075707007337065,0,0,0.09853747113141136
R00164,21,363.0,17.285714285714285,1,333,1.14,2.0,3.7800000000000002,32.333333333333336,21,0.42857142857142855,0.38095238095238093,0.38095238095238093,0.01,0.44,5.0,160.4,3.6,0.0,20.0,4.0,Bronze,Nairobi,1,0.5000295300635156,0,0,0.3552093722873642
R00165,20,302.38,15.119,15,320,1.16,2.1,33.25,29.35,20,0.4,0.2,0.55,0.11,0.44,1.0,6.0,1.0,1.0,31.0,3.6,Gold,Cairo,0,0.3817091730801294,2,0,0.019971391834041438
R00166,21,331.41,15.781428571428572,7,325,1.07,1.8,8.24,33.142857142857146,21,0.38095238095238093,0.23809523809523808,0.47619047619047616,0.02,0.45,2.0,30.5,3.5,0.5,39.0,4.8,Bronze,Nairobi,0,0.0917177581715525,0,0,0.09948136632204158
R00167,17,284.74,16.749411764705883,3,328,1.14,1.7,6.19,26.41176470588235,17,0.29411764705882354,0.11764705882352941,0.35294117647058826,0.02,0.36,3.0,186.0,5.0,0.0,28.0,4.8,Bronze,Lagos,0,0.5127233658080116,0,1,0.2826225009717986
R00168,16,256.26,16.01625,4,335,1.27,3.3,7.98,35.75,16,0.3125,0.3125,0.5625,0.03,0.33,6.0,61.0,3.1666666666666665,0.16666666666666666,24.0,4.7,Bronze,Nairobi,0,0.2874734125040848,0,0,0.2902917162145108
R00169,19,242.52,12.76421052631579,20,324,1.08,2.3,8.19,33.421052631578945,19,0.3684210526315789,0.21052631578947367,0.47368421052631576,0.03,0.41,6.0,53.333333333333336,1.6666666666666667,0.0,49.0,3.9,Bronze,Cairo,0,0.1585035815189253,0,0,0.24258504093665936
R00170,13,181.98000000000002,13.99846153846154,7,333,1.17,1.7,8.36,30.846153846153847,13,0.3076923076923077,0.23076923076923078,0.7692307692307693,0.05,0.27,3.0,40.333333333333336,2.3333333333333335,0.3333333333333333,18.0,4.7,Platinum,Lagos,1,0.0953809967122047,3,0,0.05610747632052877
R00171,16,246.37,15.398125,22,334,1.07,1.5,8.6,37.125,16,0.1875,0.25,0.4375,0.03,0.34,4.0,166.5,2.0,0.0,38.0,4.8,Gold,Cairo,0,0.393390315041591,2,1,0.27855144477428756
R00172,24,332.99,13.874583333333334,12,316,1.13,1.6,7.93,34.375,24,0.3333333333333333,0.2916666666666667,0.25,0.02,0.53,1.0,102.0,5.0,1.0,28.0,5.0,Bronze,Cairo,0,0.3422008462340798,0,0,0.014535633340304221
R00173,19,304.13,16.006842105263157,59,332,1.14,2.0,5.24,31.473684210526315,19,0.15789473684210525,0.21052631578947367,0.5263157894736842,0.02,0.4,4.0,48.0,3.5,0.25,40.0,4.1,Bronze,Lagos,0,0.1355210617619911,0,0,0.23731072611353962
R00174,22,369.32,16.787272727272725,4,323,1.18,2.5,14.19,32.40909090909091,22,0.13636363636363635,0.2727272727272727,0.5,0.04,0.48,6.0,27.5,2.8333333333333335,0.5,18.0,4.9,Gold,Nairobi,0,0.3287026410313873,2,0,0.0018249498164274443
R00175,10,142.64000000000001,14.264000000000001,43,329,1.13,1.8,17.62,36.6,10,0.0,0.1,0.3,0.12,0.21,8.0,64.625,3.5,0.75,31.0,4.0,Gold,Cairo,0,0.7225289374258923,2,1,0.9015026097311464
R00176,23,338.12,14.700869565217392,6,317,1.09,1.9,10.620000000000001,32.04347826086956,23,0.21739130434782608,0.30434782608695654,0.4782608695652174,0.03,0.51,7.0,27.0,2.7142857142857144,0.0,39.0,4.7,Platinum,Cairo,0,0.6913486761006394,3,0,0.16963656591377826
R00177,21,339.64,16.173333333333332,41,332,1.15,2.0,1.92,29.428571428571427,21,0.3333333333333333,0.19047619047619047,0.5714285714285714,0.01,0.44,5.0,114.8,2.4,0.4,48.0,4.9,Bronze,Lagos,0,0.2721336549190099,0,1,0.303601572880297
R00178,21,309.94,14.75904761904762,10,326,1.16,2.0,10.35,34.666666666666664,21,0.2857142857142857,0.047619047619047616,0.6190476190476191,0.03,0.45,2.0,179.0,4.0,0.5,18.0,4.8,Bronze,Lagos,1,0.1879251235903223,0,0,0.05003091498971795
R00179,25,380.19,15.2076,5,333,1.1,1.8,15.6,31.36,25,0.32,0.12,0.52,0.04,0.53,7.0,46.714285714285715,2.7142857142857144,0.5714285714285714,32.0,4.8,Gold,Cairo,0,0.404959513869264,2,0,0.010687983496056583
R00180,13,187.58,14.42923076923077,28,316,1.16,1.9,5.21,30.76923076923077,12,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.03,0.29,7.0,69.57142857142857,2.7142857142857144,0.0,24.0,5.0,Silver,Cairo,0,0.0390223839494652,1,1,0.8345900228839115
R00181,16,235.75,14.734375,15,320,1.11,2.4,6.279999999999999,33.1875,16,0.3125,0.125,0.5,0.03,0.35,7.0,185.71428571428572,1.7142857142857142,0.2857142857142857,47.0,4.3,Gold,Lagos,0,0.1699949902273853,2,0,0.2119673598742987
R00182,16,213.28,13.33,25,319,1.07,1.5,10.98,24.0,16,0.25,0.3125,0.75,0.05,0.35,8.0,26.875,3.125,0.125,22.0,3.8,Gold,Nairobi,0,0.0955357455464646,2,0,0.14266220121270842
R00183,21,351.45,16.735714285714284,15,297,1.14,1.8,4.17,32.23809523809524,20,0.3333333333333333,0.23809523809523808,0.42857142857142855,0.01,0.49,8.0,73.75,3.125,0.25,36.0,3.9,Bronze,Cairo,0,0.0835131806344163,0,1,0.378030430979332
R00184,17,283.29,16.664117647058823,47,323,1.15,2.0,4.33,32.64705882352941,17,0.4117647058823529,0.11764705882352941,0.47058823529411764,0.02,0.37,7.0,74.57142857142857,3.142857142857143,0.2857142857142857,56.0,4.3,Bronze,Lagos,0,0.4859563729878903,0,1,0.8580274096303224
R00185,17,258.47,15.204117647058824,27,331,1.18,1.7,9.94,36.8235294117647,17,0.29411764705882354,0.29411764705882354,0.5882352941176471,0.04,0.36,6.0,33.5,2.8333333333333335,0.5,33.0,4.3,Gold,Cairo,0,0.2183920435000401,2,1,0.8275680068423347
R00186,7,87.76,12.537142857142857,15,233,1.04,1.3,3.15,31.0,7,0.0,0.2857142857142857,0.7142857142857143,0.04,0.21,3.0,38.666666666666664,2.6666666666666665,0.0,48.0,5.0,Platinum,Cairo,0,0.2407485393579617,3,1,0.33840113716565784
R00187,18,292.28000000000003,16.23777777777778,45,335,1.18,1.8,7.57,31.77777777777778,18,0.3888888888888889,0.16666666666666666,0.4444444444444444,0.03,0.38,3.0,57.666666666666664,3.6666666666666665,0.0,42.0,4.7,Silver,Lagos,0,0.1062258518745628,1,0,0.07507947139736337
R00188,13,207.21,15.93923076923077,14,271,1.08,1.6,5.64,25.692307692307693,13,0.3076923076923077,0.38461538461538464,0.6923076923076923,0.03,0.34,3.0,132.33333333333334,2.0,0.3333333333333333,49.0,3.7,Platinum,Nairobi,1,0.2973697304438088,3,0,0.03577720676176475
R00189,29,427.79,14.751379310344829,0,322,1.11,2.0,9.09,33.06896551724138,29,0.27586206896551724,0.0,0.3793103448275862,0.02,0.63,4.0,41.75,2.75,0.25,39.0,4.1,Bronze,Lagos,0,0.0992173693276429,0,0,0.06856937560444278
R00190,17,297.7,17.511764705882353,12,292,1.16,1.9,9.27,36.64705882352941,17,0.35294117647058826,0.0,0.47058823529411764,0.03,0.41,3.0,40.0,3.6666666666666665,0.6666666666666666,25.0,4.5,Bronze,Lagos,0,0.0819366431011277,0,1,0.6562787665449564
R00191,14,202.65,14.475,52,323,1.01,1.2,7.550000000000001,34.142857142857146,13,0.07142857142857142,0.21428571428571427,0.42857142857142855,0.04,0.3,8.0,46.875,3.0,0.125,34.0,5.0,Silver,Nairobi,1,0.1180854387430695,1,0,0.33149983468751104
R00192,20,264.69,13.2345,10,309,1.16,2.7,13.25,38.4,20,0.2,0.15,0.35,0.05,0.45,2.0,252.5,4.5,0.5,49.0,5.0,Silver,Lagos,0,0.3077003057593037,1,0,0.02564690379649194
R00193,14,271.56,19.397142857142857,2,281,1.24,2.2,2.91,39.42857142857143,14,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.01,0.35,7.0,250.57142857142858,3.142857142857143,0.42857142857142855,37.0,4.4,Bronze,Cairo,0,0.1056683609596506,0,1,0.793372835629289
R00194,20,336.88,16.844,2,323,1.1,1.5,8.379999999999999,28.45,20,0.3,0.0,0.5,0.02,0.43,4.0,129.25,3.75,0.25,41.0,4.6,Bronze,Nairobi,1,0.1047687305245215,0,0,0.00575538496887027
R00195,18,291.32,16.184444444444445,37,331,1.14,1.9,6.02,36.05555555555556,18,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.02,0.38,7.0,74.71428571428571,2.0,0.14285714285714285,21.0,4.6,Bronze,Cairo,1,0.5261478624523949,0,0,0.2203950303549883
R00196,14,225.16,16.082857142857144,32,332,1.14,1.6,1.22,27.0,14,0.21428571428571427,0.07142857142857142,0.5,0.01,0.3,6.0,27.833333333333332,2.8333333333333335,0.0,45.0,4.2,Bronze,Lagos,0,0.0631166335107358,0,1,0.8540280193039184
