session_id,rider_id,session_time,time_on_app,pages_visited,converted,city,loyalty_status
S000339,R08936,2025-04-27 09:02:58+02:05,88,1,0,Cairo,Bronze
S000340,R04130,2025-04-27 10:01:25+02:05,6,1,1,Cairo,Silver
S000341,R05360,2025-04-27 07:07:09+02:27,18,5,0,Nairobi,Bronze
S000342,R04182,2025-04-27 13:39:50+02:05,189,1,0,Cairo,Bronze
S000343,R07569,2025-04-27 06:09:33+02:05,77,4,0,Cairo,Bronze
S000344,R04488,2025-04-27 10:13:05+02:27,15,3,0,Nairobi,Bronze
S000345,R05194,2025-04-27 21:22:10+02:05,6,1,0,Cairo,Bronze
S000346,R02910,2025-04-27 08:08:59+02:05,3,1,1,Cairo,Gold
S000347,R07845,2025-04-27 01:25:28+02:27,60,5,0,Nairobi,Silver
S000348,R01620,2025-04-27 06:00:51+00:14,91,1,0,Lagos,Silver
S000349,R05018,2025-04-27 07:47:03+02:05,38,5,0,Cairo,Bronze
S000350,R04906,2025-04-27 14:24:53+00:14,6,2,0,Lagos,Bronze
S000351,R01015,2025-04-27 06:07:38+00:14,207,2,0,Lagos,Bronze
S000352,R01356,2025-04-27 22:50:09+00:14,9,3,0,Lagos,Bronze
S000353,R04244,2025-04-27 11:21:06+02:27,241,3,0,Nairobi,Bronze
S000354,R05895,2025-04-27 08:27:26+02:05,20,5,0,Cairo,Silver
S000355,R08932,2025-04-27 10:40:08+02:05,14,5,0,Cairo,Bronze
S000356,R01778,2025-04-27 09:39:20+02:05,58,1,0,Cairo,Bronze
S000357,R03774,2025-04-27 18:23:29+02:05,2,4,0,Cairo,Platinum
S000358,R03448,2025-04-27 07:11:08+02:27,1,4,0,Nairobi,Bronze
S000359,R07302,2025-04-27 11:23:48+02:05,32,5,1,Cairo,Gold
S000360,R02717,2025-04-27 12:22:53+02:05,3,5,0,Cairo,Bronze
S000361,R02347,2025-04-27 18:17:42+00:14,353,4,0,Lagos,Bronze
S000362,R01953,2025-04-27 14:37:47+00:14,30,1,0,Lagos,Bronze
S000363,R02451,2025-04-27 06:14:41+00:14,35,1,0,Lagos,Bronze
S000364,R05886,2025-04-27 07:46:33+02:05,4,1,0,Cairo,Bronze
S000365,R02983,2025-04-27 20:06:37+02:27,8,1,0,Nairobi,Bronze
S000366,R03900,2025-04-27 14:54:39+02:27,5,2,0,Nairobi,Silver
S000367,R00120,2025-04-27 04:41:50+02:05,33,4,0,Cairo,Platinum
S000368,R09865,2025-04-27 11:59:43+02:05,23,5,0,Cairo,Bronze
S000369,R02743,2025-04-27 06:00:14+00:14,46,1,0,Lagos,Bronze
S000370,R04817,2025-04-27 11:23:26+00:14,79,5,0,Lagos,Bronze
S000371,R04509,2025-04-27 11:58:00+02:27,4,2,0,Nairobi,Bronze
S000372,R07610,2025-04-27 05:59:23+00:14,41,1,0,Lagos,Bronze
S000373,R03275,2025-04-27 15:45:34+00:14,20,2,1,Lagos,Bronze
S000374,R00440,2025-04-27 16:33:08+02:05,29,5,0,Cairo,Bronze
S000375,R03139,2025-04-27 05:17:50+00:14,7,5,1,Lagos,Gold
S000376,R04712,2025-04-27 10:28:48+02:05,21,5,0,Cairo,Bronze
S000377,R06528,2025-04-27 06:28:58+02:27,360,2,0,Nairobi,Silver
S000378,R08942,2025-04-27 04:46:57+00:14,9,5,0,Lagos,Bronze
S000379,R04482,2025-04-27 16:07:19+02:27,54,3,0,Nairobi,Silver
S000380,R05982,2025-04-27 13:06:59+00:14,5,1,0,Lagos,Gold
S000381,R05451,2025-04-27 06:00:31+02:27,32,1,0,Nairobi,Bronze
S000382,R04925,2025-04-27 10:46:10+00:14,16,5,0,Lagos,Silver
S000383,R07238,2025-04-27 15:46:57+02:27,44,2,1,Nairobi,Platinum
S000384,R03087,2025-04-27 07:44:10+00:14,94,5,0,Lagos,Bronze
S000385,R08927,2025-04-27 19:36:27+00:14,79,5,0,Lagos,Bronze
S000386,R03344,2025-04-27 15:00:55+02:05,52,2,1,Cairo,Gold
S000387,R02860,2025-04-27 13:12:00+02:27,72,1,1,Nairobi,Bronze
S000388,R02298,2025-04-27 22:21:38+02:05,107,1,0,Cairo,Bronze
S000389,R02125,2025-04-27 04:16:25+02:05,87,1,0,Cairo,Bronze
S000390,R07562,2025-04-27 06:47:31+00:14,9,1,0,Lagos,Silver
S000391,R07447,2025-04-27 07:26:57+00:14,53,4,0,Lagos,Silver
S000392,R04305,2025-04-27 06:42:40+02:27,1,4,0,Nairobi,Bronze
S000393,R05856,2025-04-27 17:30:40+00:14,5,4,1,Lagos,Bronze
S000394,R00707,2025-04-27 11:42:48+02:27,69,3,1,Nairobi,Bronze
S000395,R05534,2025-04-27 16:34:16+02:05,4,5,0,Cairo,Bronze
S000396,R01302,2025-04-27 03:29:36+02:27,12,1,0,Nairobi,Bronze
S000397,R08823,2025-04-27 18:49:58+02:27,27,1,0,Nairobi,Silver
S000398,R00474,2025-04-27 21:33:21+02:05,283,2,0,Cairo,Bronze
S000399,R03706,2025-04-27 20:01:08+02:27,71,3,0,Nairobi,Bronze
S000400,R02308,2025-04-27 11:31:27+00:14,4,2,0,Lagos,Bronze
S000401,R04852,2025-04-27 14:33:45+02:27,1,4,0,Nairobi,Bronze
S000402,R00261,2025-04-27 13:35:58+00:14,323,5,0,Lagos,Bronze
S000403,R04366,2025-04-27 05:13:53+02:27,4,5,0,Nairobi,Silver
S000404,R02963,2025-04-27 18:05:43+02:27,12,4,0,Nairobi,Bronze
S000405,R03057,2025-04-27 07:45:14+02:27,41,5,0,Nairobi,Silver
S000406,R00797,2025-04-27 08:35:49+00:14,70,5,0,Lagos,Platinum
S000407,R04336,2025-04-27 13:38:39+00:14,4,5,0,Lagos,Bronze
S000408,R04195,2025-04-27 18:21:51+02:05,8,2,0,Cairo,Gold
S000409,R06390,2025-04-27 09:02:52+00:14,27,2,0,Lagos,Bronze
S000410,R03708,2025-04-27 19:21:58+02:05,62,2,1,Cairo,Silver
S000411,R00691,2025-04-27 14:58:30+02:27,4,4,0,Nairobi,Silver
S000412,R03146,2025-04-27 09:01:48+00:14,609,4,0,Lagos,Silver
S000413,R00754,2025-04-27 06:37:26+02:27,171,5,0,Nairobi,Silver
S000414,R07697,2025-04-27 18:26:56+02:27,177,4,1,Nairobi,Silver
S000415,R01292,2025-04-27 19:19:24+02:05,119,2,0,Cairo,Bronze
S000416,R09508,2025-04-27 15:01:26+00:14,55,2,0,Lagos,Bronze
S000417,R04345,2025-04-27 09:47:15+02:05,140,2,0,Cairo,Silver
S000418,R03037,2025-04-27 18:32:19+02:05,23,1,0,Cairo,Bronze
S000419,R08275,2025-04-27 07:31:13+02:27,28,5,1,Nairobi,Platinum
S000420,R05672,2025-04-27 18:40:45+02:27,98,1,0,Nairobi,Bronze
S000421,R09749,2025-04-27 18:54:25+02:27,205,5,0,Nairobi,Silver
S000422,R04015,2025-04-27 07:10:37+02:05,36,1,0,Cairo,Gold
S000423,R03076,2025-04-27 00:54:21+02:27,68,1,0,Nairobi,Bronze
S000424,R07398,2025-04-27 08:00:15+02:27,182,1,0,Nairobi,Platinum
S000425,R06236,2025-04-27 08:08:52+00:14,88,5,0,Lagos,Bronze
S000426,R01471,2025-04-27 00:32:42+00:14,6,2,0,Lagos,Silver
S000427,R07924,2025-04-27 21:07:50+00:14,8,5,0,Lagos,Silver
S000428,R07604,2025-04-27 18:01:14+02:27,2,1,0,Nairobi,Bronze
S000429,R00742,2025-04-27 05:02:26+00:14,67,3,0,Lagos,Bronze
S000430,R09510,2025-04-27 09:30:44+02:27,46,1,0,Nairobi,Bronze
S000431,R01472,2025-04-27 13:50:04+02:05,1800,3,0,Cairo,Gold
S000432,R00043,2025-04-27 19:14:39+02:27,21,1,0,Nairobi,Bronze
S000433,R07397,2025-04-27 08:13:25+02:05,23,3,0,Cairo,Bronze
S000434,R07117,2025-04-27 09:17:26+02:05,5,2,0,Cairo,Bronze
S000435,R00237,2025-04-27 07:57:10+00:14,13,2,0,Lagos,Bronze
S000436,R02136,2025-04-27 01:24:18+02:05,146,3,0,Cairo,Silver
S000437,R07705,2025-04-27 17:33:18+02:27,91,2,0,Nairobi,Bronze
S000438,R03635,2025-04-27 08:52:37+02:05,260,5,0,Cairo,Bronze
S000439,R02723,2025-04-27 07:12:12+02:27,46,1,0,Nairobi,Bronze
S000440,R09384,2025-04-27 06:18:24+02:05,19,4,0,Cairo,Gold
S000441,R01481,2025-04-27 20:51:00+00:14,3,1,1,Lagos,Bronze
S000442,R01189,2025-04-27 08:57:28+00:14,59,4,0,Lagos,Platinum
S000443,R02465,2025-04-27 20:51:43+02:05,2,3,0,Cairo,Silver
S000444,R08590,2025-04-27 07:06:47+02:05,134,5,0,Cairo,Bronze
S000445,R05184,2025-04-27 15:57:31+02:27,4,2,0,Nairobi,Bronze
S000446,R05464,2025-04-27 18:57:10+02:05,304,5,0,Cairo,Silver
S000447,R02974,2025-04-27 05:31:21+02:05,67,2,1,Cairo,Gold
S000448,R09958,2025-04-27 18:20:12+00:14,0,4,0,Lagos,Bronze
S000449,R09044,2025-04-27 07:44:06+02:05,53,1,0,Cairo,Gold
S000450,R04540,2025-04-27 23:26:06+00:14,18,1,0,Lagos,Gold
S000451,R03440,2025-04-27 09:40:17+02:05,5,3,0,Cairo,Bronze
S000452,R08664,2025-04-27 06:59:00+02:27,0,5,0,Nairobi,Bronze
S000453,R05100,2025-04-27 07:24:52+02:05,73,5,0,Cairo,Bronze
S000454,R01949,2025-04-27 06:57:45+02:27,24,5,0,Nairobi,Silver
S000455,R01754,2025-04-27 21:49:16+00:14,0,3,1,Lagos,Bronze
S000456,R04946,2025-04-27 21:49:47+02:27,102,2,0,Nairobi,Bronze
S000457,R06205,2025-04-27 00:43:33+00:14,4,1,0,Lagos,Silver
S000458,R02342,2025-04-27 05:35:43+02:05,33,2,0,Cairo,Bronze
S000459,R05825,2025-04-27 07:35:32+02:27,44,1,0,Nairobi,Gold
S000460,R01280,2025-04-27 11:32:09+02:05,6,1,0,Cairo,Bronze
S000461,R04666,2025-04-27 06:54:57+02:27,2,1,0,Nairobi,Gold
S000462,R05921,2025-04-27 22:14:38+02:05,100,1,0,Cairo,Bronze
S000463,R01556,2025-04-27 18:33:31+02:27,1800,1,0,Nairobi,Bronze
S000464,R06324,2025-04-27 03:07:07+00:14,71,1,0,Lagos,Bronze
S000465,R00907,2025-04-27 18:08:06+00:14,53,1,0,Lagos,Silver
S000466,R01790,2025-04-27 09:56:44+02:27,106,4,0,Nairobi,Bronze
S000467,R00397,2025-04-27 05:54:48+00:14,19,2,0,Lagos,Bronze
S000468,R04581,2025-04-27 21:06:54+02:27,51,1,0,Nairobi,Silver
S000469,R03584,2025-04-27 05:23:57+02:27,18,3,0,Nairobi,Bronze
S000470,R08161,2025-04-27 20:29:53+00:14,18,1,0,Lagos,Bronze
S000471,R06621,2025-04-27 18:05:38+00:14,161,2,0,Lagos,Bronze
S000472,R00775,2025-04-27 09:43:23+00:14,196,1,0,Lagos,Bronze
S000473,R05848,2025-04-27 18:33:05+02:05,114,5,0,Cairo,Bronze
S000474,R09334,2025-04-27 17:08:23+02:27,102,5,0,Nairobi,Bronze
S000475,R05515,2025-04-27 06:12:12+00:14,6,1,0,Lagos,Bronze
S000476,R07533,2025-04-27 07:30:23+02:27,41,1,0,Nairobi,Silver
S000477,R00081,2025-04-27 08:01:17+02:27,3,5,0,Nairobi,Bronze
S000478,R07331,2025-04-27 13:04:00+02:05,54,1,0,Cairo,Silver
S000479,R02701,2025-04-27 17:33:41+02:27,23,1,0,Nairobi,Gold
S000480,R07528,2025-04-27 05:24:40+02:05,71,2,0,Cairo,Bronze
S000481,R04437,2025-04-27 00:39:46+02:05,178,4,0,Cairo,Bronze
S000482,R03313,2025-04-27 19:53:54+02:27,17,4,0,Nairobi,Silver
S000483,R07078,2025-04-27 06:31:03+02:05,0,1,0,Cairo,Silver
S000484,R08121,2025-04-27 23:50:32+00:14,16,1,0,Lagos,Bronze
S000485,R08080,2025-04-27 19:38:00+02:27,37,1,0,Nairobi,Bronze
S000486,R03009,2025-04-27 16:54:08+02:27,0,2,0,Nairobi,Bronze
S000487,R05945,2025-04-27 20:29:39+02:27,57,5,0,Nairobi,Bronze
S000488,R02878,2025-04-27 09:10:50+02:05,14,1,0,Cairo,Bronze
S000489,R09959,2025-04-27 14:27:23+02:27,11,2,0,Nairobi,Gold
S000490,R08065,2025-04-27 15:23:02+02:27,64,4,0,Nairobi,Silver
S000491,R05854,2025-04-27 20:14:25+02:27,352,3,0,Nairobi,Platinum
S000492,R09137,2025-04-27 20:22:50+02:27,20,5,0,Nairobi,Bronze
S000493,R04483,2025-04-27 17:14:56+02:27,29,2,0,Nairobi,Silver
S000494,R01718,2025-04-27 20:59:33+02:05,1241,5,0,Cairo,Bronze
S000495,R03429,2025-04-27 19:31:05+02:05,128,1,0,Cairo,Gold
S000496,R03038,2025-04-27 05:26:01+00:14,32,4,0,Lagos,Platinum
S000497,R07519,2025-04-27 13:53:38+02:27,636,2,0,Nairobi,Bronze
S000498,R07653,2025-04-27 10:20:54+02:05,0,5,0,Cairo,Bronze
S000499,R08323,2025-04-27 08:59:45+00:14,8,1,1,Lagos,Silver
S000500,R03993,2025-04-27 10:25:35+02:05,7,5,0,Cairo,Bronze
S000501,R00665,2025-04-27 22:39:32+02:27,1621,1,0,Nairobi,Bronze
S000502,R06124,2025-04-27 22:31:17+02:05,10,3,0,Cairo,Bronze
S000503,R00514,2025-04-27 10:42:09+02:27,14,1,0,Nairobi,Bronze
S000504,R03356,2025-04-27 17:11:46+02:27,5,4,1,Nairobi,Platinum
S000505,R08015,2025-04-27 17:46:19+02:05,10,5,0,Cairo,Silver
S000506,R03699,2025-04-27 16:50:40+02:27,52,3,0,Nairobi,Bronze
S000507,R00764,2025-04-27 03:33:22+02:27,4,3,1,Nairobi,Bronze
S000508,R01970,2025-04-27 18:08:31+00:14,30,5,0,Lagos,Bronze
S000509,R04419,2025-04-27 19:36:30+02:05,25,1,1,Cairo,Gold
S000510,R00939,2025-04-27 10:25:34+00:14,176,5,0,Lagos,Bronze
S000511,R03240,2025-04-27 20:32:50+02:27,19,1,0,Nairobi,Silver
S000512,R01886,2025-04-27 02:10:05+00:14,91,3,1,Lagos,Silver
S000513,R04822,2025-04-27 08:00:49+02:05,96,5,0,Cairo,Silver
S000514,R00970,2025-04-27 06:09:31+02:05,100,2,0,Cairo,Bronze
S000515,R01095,2025-04-27 06:23:14+02:27,60,3,0,Nairobi,Bronze
S000516,R01754,2025-04-27 04:47:15+00:14,9,4,0,Lagos,Bronze
S000517,R02069,2025-04-27 16:34:53+02:27,7,2,0,Nairobi,Bronze
S000518,R05265,2025-04-27 11:52:49+02:05,424,3,0,Cairo,Silver
S000519,R03488,2025-04-27 05:19:38+02:05,613,4,0,Cairo,Bronze
S000520,R02673,2025-04-27 10:21:52+02:27,12,2,0,Nairobi,Bronze
S000521,R07325,2025-04-27 13:47:03+02:27,7,1,0,Nairobi,Silver
S000522,R01922,2025-04-27 08:08:13+00:14,6,2,1,Lagos,Bronze
S000523,R08938,2025-04-27 12:53:01+02:27,0,1,0,Nairobi,Silver
S000524,R08509,2025-04-27 18:42:42+00:14,31,5,1,Lagos,Bronze
S000525,R02256,2025-04-27 15:14:31+02:27,8,1,0,Nairobi,Platinum
S000526,R06034,2025-04-27 17:49:37+02:05,28,2,0,Cairo,Silver
S000527,R01174,2025-04-27 18:03:15+00:14,10,1,0,Lagos,Silver
S000528,R07926,2025-04-27 18:13:15+02:05,3,2,0,Cairo,Silver
S000529,R02434,2025-04-27 12:28:31+02:27,29,1,1,Nairobi,Gold
S000530,R02705,2025-04-27 06:28:03+02:05,30,1,0,Cairo,Bronze
S000531,R09065,2025-04-27 05:33:32+02:27,4,1,0,Nairobi,Bronze
S000532,R06817,2025-04-27 03:03:24+02:05,62,5,0,Cairo,Bronze
S000533,R03653,2025-04-27 07:02:50+00:14,56,1,0,Lagos,Bronze
S000534,R04775,2025-04-27 13:27:07+02:05,35,5,0,Cairo,Silver
S000535,R03685,2025-04-27 23:56:19+02:27,105,5,1,Nairobi,Silver
S000536,R01948,2025-04-27 05:00:19+02:27,46,5,0,Nairobi,Silver
S000537,R01447,2025-04-27 11:29:26+00:14,17,1,0,Lagos,Bronze
S000538,R05922,2025-04-27 12:28:05+02:05,30,1,0,Cairo,Bronze
S000539,R01658,2025-04-27 07:54:23+02:27,0,3,1,Nairobi,Gold
S000540,R04268,2025-04-27 05:51:04+00:14,52,3,0,Lagos,Bronze
S000541,R03155,2025-04-27 04:21:42+02:05,8,1,0,Cairo,Bronze
S000542,R09442,2025-04-27 21:33:38+02:27,22,1,0,Nairobi,Silver
S000543,R08968,2025-04-27 11:42:02+02:05,2,2,0,Cairo,Bronze
S000544,R06865,2025-04-27 21:31:33+00:14,35,5,0,Lagos,Bronze
S000545,R00800,2025-04-27 18:50:03+02:05,1,5,0,Cairo,Bronze
S000546,R07620,2025-04-27 14:31:39+00:14,58,3,0,Lagos,Silver
S000547,R02468,2025-04-27 06:43:41+02:27,147,1,0,Nairobi,Silver
S000548,R09167,2025-04-27 17:57:28+02:05,20,1,1,Cairo,Bronze
S000549,R08416,2025-04-27 05:01:08+02:27,155,1,0,Nairobi,Gold
S000550,R00434,2025-04-27 17:18:47+02:27,33,5,1,Nairobi,Bronze
S000551,R04203,2025-04-27 18:42:19+02:27,37,3,0,Nairobi,Silver
S000552,R01809,2025-04-27 17:22:02+02:27,60,2,0,Nairobi,Bronze
S000553,R07548,2025-04-27 06:12:27+02:05,77,2,0,Cairo,Silver
S000554,R09124,2025-04-27 16:54:12+00:14,5,2,0,Lagos,Silver
S000555,R08287,2025-04-27 08:54:01+02:27,26,3,0,Nairobi,Bronze
S000556,R04422,2025-04-27 21:21:05+02:05,3,4,0,Cairo,Bronze
S000557,R00658,2025-04-27 17:35:23+00:14,0,5,0,Lagos,Bronze
S000558,R00455,2025-04-27 17:24:14+02:27,35,2,0,Nairobi,Bronze
S000559,R00937,2025-04-27 11:37:26+02:27,7,4,0,Nairobi,Silver
S000560,R08022,2025-04-27 16:03:42+00:14,95,5,0,Lagos,Silver
S000561,R01595,2025-04-27 15:44:53+00:14,30,4,0,Lagos,Platinum
S000562,R07349,2025-04-27 03:38:58+00:14,0,2,1,Lagos,Silver
S000563,R06869,2025-04-27 20:45:44+00:14,252,3,0,Lagos,Silver
S000564,R09364,2025-04-27 09:29:50+02:27,54,4,0,Nairobi,Bronze
S000565,R09923,2025-04-27 06:53:25+02:27,348,5,1,Nairobi,Bronze
S000566,R05302,2025-04-27 00:07:06+00:14,34,2,0,Lagos,Silver
S000567,R02648,2025-04-27 06:30:51+00:14,13,1,0,Lagos,Bronze
S000568,R00423,2025-04-27 05:55:46+02:27,21,5,0,Nairobi,Gold
S000569,R01982,2025-04-27 23:32:04+02:27,461,1,1,Nairobi,Gold
S000570,R00795,2025-04-27 17:49:50+00:14,4,1,1,Lagos,Bronze
S000571,R07534,2025-04-27 16:08:43+02:27,1272,2,0,Nairobi,Bronze
S000572,R07443,2025-04-27 22:41:42+02:05,25,5,0,Cairo,Bronze
S000573,R01455,2025-04-27 14:03:51+00:14,116,3,0,Lagos,Silver
S000574,R00745,2025-04-27 14:00:39+00:14,180,1,1,Lagos,Silver
S000575,R02122,2025-04-27 21:25:20+02:27,6,2,1,Nairobi,Bronze
S000576,R04269,2025-04-27 18:17:11+00:14,177,1,0,Lagos,Bronze
S000577,R03506,2025-04-27 22:03:45+00:14,31,3,0,Lagos,Platinum
S000578,R06283,2025-04-27 18:52:06+02:27,72,1,0,Nairobi,Bronze
S000579,R09064,2025-04-27 17:08:50+02:27,13,3,0,Nairobi,Silver
S000580,R09242,2025-04-27 07:41:41+02:05,15,5,0,Cairo,Silver
S000581,R06947,2025-04-27 20:09:38+02:05,18,2,0,Cairo,Bronze
S000582,R05549,2025-04-27 00:52:36+00:14,67,4,1,Lagos,Bronze
S000583,R06789,2025-04-27 05:32:44+00:14,64,3,1,Lagos,Silver
S000584,R02711,2025-04-27 12:19:26+02:05,61,2,0,Cairo,Bronze
S000585,R07970,2025-04-27 17:03:47+02:05,5,2,0,Cairo,Silver
S000586,R08752,2025-04-27 00:52:04+02:05,122,3,1,Cairo,Bronze
S000587,R05765,2025-04-27 14:04:43+00:14,64,5,0,Lagos,Silver
S000588,R07176,2025-04-27 22:42:53+02:05,7,4,0,Cairo,Bronze
S000589,R00678,2025-04-27 10:18:23+02:27,314,1,1,Nairobi,Silver
S000590,R02093,2025-04-27 19:14:51+00:14,38,3,1,Lagos,Bronze
S000591,R00604,2025-04-27 22:17:00+02:05,50,5,1,Cairo,Platinum
S000592,R08205,2025-04-27 12:10:10+00:14,16,5,0,Lagos,Silver
S000593,R05829,2025-04-27 06:07:20+00:14,65,2,1,Lagos,Platinum
S000594,R01452,2025-04-27 07:51:07+00:14,46,3,0,Lagos,Bronze
S000595,R03677,2025-04-27 21:59:35+02:05,1194,1,0,Cairo,Bronze
S000596,R02891,2025-04-27 10:15:34+02:27,6,2,1,Nairobi,Gold
S000597,R08466,2025-04-27 08:56:22+02:05,8,4,0,Cairo,Bronze
S000598,R07417,2025-04-27 09:29:01+00:14,29,2,0,Lagos,Bronze
S000599,R04760,2025-04-27 06:38:10+02:05,413,2,0,Cairo,Bronze
S000600,R03252,2025-04-27 09:36:27+02:27,18,4,0,Nairobi,Bronze
S000601,R02455,2025-04-27 09:54:04+02:27,6,1,0,Nairobi,Bronze
S000602,R07076,2025-04-27 07:45:47+02:05,145,1,0,Cairo,Silver
S000603,R03869,2025-04-27 18:18:09+02:05,159,5,0,Cairo,Bronze
S000604,R06580,2025-04-27 08:26:38+02:27,95,5,0,Nairobi,Bronze
S000605,R07256,2025-04-27 15:44:44+02:05,105,1,0,Cairo,Bronze
S000606,R02477,2025-04-27 07:42:36+02:27,27,3,0,Nairobi,Bronze
S000607,R05890,2025-04-27 19:12:19+00:14,2,2,0,Lagos,Silver
S000608,R08807,2025-04-27 17:49:24+02:27,3,2,0,Nairobi,Bronze
S000609,R06451,2025-04-27 19:06:12+02:27,61,1,1,Nairobi,Bronze
S000610,R08296,2025-04-27 17:01:01+00:14,92,3,0,Lagos,Bronze
S000611,R06815,2025-04-27 19:31:02+02:05,26,5,0,Cairo,Bronze
S000612,R02000,2025-04-27 15:28:56+02:05,373,5,1,Cairo,Bronze
S000613,R04538,2025-04-27 19:43:37+02:05,4,1,1,Cairo,Gold
S000614,R07236,2025-04-27 07:30:43+02:05,37,2,0,Cairo,Bronze
S000615,R09195,2025-04-27 11:36:33+00:14,1,2,0,Lagos,Gold
S000616,R08408,2025-04-27 07:56:59+02:05,20,5,0,Cairo,Silver
S000617,R02897,2025-04-27 09:36:10+02:27,56,5,1,Nairobi,Silver
S000618,R09060,2025-04-27 22:51:41+02:27,43,1,0,Nairobi,Bronze
S000619,R02395,2025-04-27 07:46:12+02:05,163,3,0,Cairo,Bronze
S000620,R04660,2025-04-27 20:14:42+02:05,10,4,0,Cairo,Bronze
S000621,R04890,2025-04-27 14:49:21+02:27,42,4,0,Nairobi,Gold
S000622,R00944,2025-04-27 08:23:46+02:05,21,3,0,Cairo,Gold
S000623,R03813,2025-04-27 18:41:41+02:05,86,1,1,Cairo,Bronze
S000624,R07822,2025-04-27 11:25:14+00:14,11,5,0,Lagos,Bronze
S000625,R08915,2025-04-27 16:13:18+02:05,18,3,0,Cairo,Bronze
S000626,R08751,2025-04-27 19:06:39+02:05,313,1,0,Cairo,Bronze
S000627,R08192,2025-04-27 21:02:50+02:27,87,1,0,Nairobi,Bronze
S000628,R00620,2025-04-27 19:46:24+00:14,29,1,0,Lagos,Bronze
S000629,R00013,2025-04-27 11:55:28+02:05,275,2,0,Cairo,Bronze
S000630,R01738,2025-04-27 20:14:48+02:05,88,2,0,Cairo,Bronze
S000631,R02791,2025-04-27 06:35:39+02:05,81,2,1,Cairo,Bronze
S000632,R03540,2025-04-27 20:10:14+02:05,46,2,0,Cairo,Silver
S000633,R06738,2025-04-27 16:27:17+02:05,16,4,0,Cairo,Bronze
S000634,R06717,2025-04-27 07:48:01+00:14,105,1,0,Lagos,Bronze
S000635,R05261,2025-04-27 21:01:10+00:14,177,3,0,Lagos,Gold
S000636,R03286,2025-04-27 06:22:22+02:27,165,2,0,Nairobi,Platinum
S000637,R01688,2025-04-27 11:33:25+00:14,8,5,0,Lagos,Bronze
S000638,R07832,2025-04-27 06:39:05+02:27,49,1,0,Nairobi,Silver
S000639,R08215,2025-04-27 06:09:32+02:27,34,2,1,Nairobi,Gold
S000640,R00916,2025-04-27 02:11:16+02:05,4,5,0,Cairo,Bronze
S000641,R03868,2025-04-27 06:59:56+02:27,1,3,1,Nairobi,Bronze
S000642,R01253,2025-04-27 01:02:51+02:27,370,1,0,Nairobi,Bronze
S000643,R05339,2025-04-27 18:45:25+00:14,75,1,0,Lagos,Gold
S000644,R06034,2025-04-27 23:51:42+02:05,56,2,0,Cairo,Silver
S000645,R03684,2025-04-27 04:51:41+00:14,143,5,0,Lagos,Platinum
S000646,R06159,2025-04-27 18:30:01+02:05,57,1,0,Cairo,Silver
S000647,R09503,2025-04-27 16:19:01+02:27,29,1,1,Nairobi,Bronze
S000648,R09298,2025-04-27 07:31:03+02:05,17,1,0,Cairo,Silver
S000649,R08751,2025-04-27 07:40:22+02:05,126,5,0,Cairo,Bronze
S000650,R08399,2025-04-27 17:11:38+02:05,5,2,1,Cairo,Bronze
S000651,R08424,2025-04-27 19:20:46+02:27,11,1,0,Nairobi,Gold
S000652,R04772,2025-04-27 06:15:08+00:14,4,5,0,Lagos,Bronze
S000653,R00837,2025-04-27 05:03:21+00:14,53,1,1,Lagos,Bronze
S000654,R03684,2025-04-27 11:02:56+00:14,111,5,1,Lagos,Platinum
S000655,R03663,2025-04-27 13:13:34+02:27,22,1,0,Nairobi,Bronze
S000656,R00191,2025-04-27 06:05:32+02:27,4,3,0,Nairobi,Silver
S000657,R04579,2025-04-27 19:35:34+00:14,6,4,0,Lagos,Bronze
S000658,R06691,2025-04-27 03:50:36+02:05,40,1,0,Cairo,Silver
S000659,R03416,2025-04-27 07:30:42+02:05,6,1,0,Cairo,Bronze
S000660,R09194,2025-04-27 05:59:35+02:05,7,4,0,Cairo,Bronze
S000661,R08072,2025-04-27 10:51:56+02:27,190,2,0,Nairobi,Gold
S000662,R02662,2025-04-27 03:04:43+00:14,45,2,1,Lagos,Gold
S000663,R00960,2025-04-27 19:42:32+02:05,0,2,1,Cairo,Bronze
S000664,R07263,2025-04-27 06:08:32+02:05,159,2,0,Cairo,Silver
S000665,R06858,2025-04-27 07:32:57+00:14,41,5,0,Lagos,Bronze
S000666,R03809,2025-04-27 18:59:02+02:27,0,5,0,Nairobi,Gold
S000667,R00313,2025-04-27 07:27:51+02:05,145,4,0,Cairo,Gold
S000668,R09965,2025-04-27 14:58:06+02:05,11,3,0,Cairo,Silver
S000669,R09292,2025-04-27 10:09:29+02:27,22,2,0,Nairobi,Bronze
S000670,R00814,2025-04-27 20:58:29+02:05,77,3,0,Cairo,Silver
S000671,R05430,2025-04-27 08:43:45+00:14,77,2,0,Lagos,Silver
S000672,R04694,2025-04-27 18:34:42+02:05,77,2,0,Cairo,Silver
S000673,R09068,2025-04-27 04:59:25+00:14,0,3,1,Lagos,Gold
S000674,R03319,2025-04-27 14:01:41+02:27,10,1,0,Nairobi,Bronze
S000675,R01289,2025-04-27 17:00:58+00:14,9,5,0,Lagos,Silver
S000676,R06914,2025-04-27 18:29:15+02:27,276,1,0,Nairobi,Bronze
S000677,R00997,2025-04-27 16:12:48+00:14,50,1,1,Lagos,Bronze
S000678,R05130,2025-04-27 18:41:01+00:14,141,2,0,Lagos,Bronze
